Repository,Title,Body,Link
2019.1-Aix,Ampliar conteúdos gerais abordados pelo bot,"Ampliar conteúdos que podem vir a ser abordados pelo usuário baseado no teste de usabilidade.

**Tarefas**

- [x] Criar conteúdo referente a assuntos inapropriados
- [x] Criar conteúdo referente a assuntos pessoais sobre programação. 
       Ex: 
             - Não sei programar
             - quero aprender programação

**Critérios de aceitação**

- [x] Bot conseguir entender e retornar a melhorar resposta possível de acordo com o assunto abordado.
",https://github.com/fga-eps-mds/2019.1-Aix/issues/225
2019.1-Aix,Evolução de cumprimento da Aix,"Tratar conteúdos gerais que podem vir a ser tratados pelo bot.

**Tarefas**

- [x] Refatorar utter de cumprimento afim de especificar as funcionallidades do bot de uma maneira melhor.
- [x] Avaliar uma melhor maneira de implementar essa melhora por meio da uuter de fallback
- [x] Avaliar implementação de comandos

**Critérios de aceitação**

- [x] Bot cumprimentando usuário de forma a tornar o diálogo intuitivo para o usuário de todas as funcionalidades dispostas no bot.
",https://github.com/fga-eps-mds/2019.1-Aix/issues/223
2019.1-Aix,Evoluir intents de acordo com feedback dos usuários,"Evoluir intents e utters de modo a aumentar o vocabulário do bot.

**Tarefas**

- [x] Evoluir arquivo de intents
- [x] Construir imagens para utilização nas utters utilizadas no bot

**Critérios de aceitação**

- [x] Bot se comunicando bem por meio de diversos tipos de entrada do usuário.
- [x] Bot lidando com imagens nas utters de forma a reduzir os textos presentes na explicação.
",https://github.com/fga-eps-mds/2019.1-Aix/issues/222
2019.1-Aix,Documentar pipeline de deploy,"**Tarefas**

- [x] Adicionar documentação descrevendo a pipeline de deploy atual.

**Critérios de aceitação**

- [x] Documentação estar disponibilizada no github pages.
- [x] Documentação deve refletir a atual pipeline.
",https://github.com/fga-eps-mds/2019.1-Aix/issues/221
2019.1-Aix,Atualizar Roadmap de DevOps,"**Tarefas**

- [x] Atualizar documentação referente ao Roadmap de devops

**Critérios de aceitação**

- [x] Documentação deve estar atualizada
- [x] Documentação deve estar disponível no GH Pages
",https://github.com/fga-eps-mds/2019.1-Aix/issues/220
2019.1-Aix,Adicionar tópico com linkagem estática para sugestão de exercício sobre uso de funções,"Adicionar conteúdo referente ao tópico linkagem estática para sugestão de exercício sobre uso de funções

**Tarefas**

- [x] Pesquisar link referente a sugestão de exercícios referentes ao uso de funções na linguagem python.
- [x] Inserir conteúdo referente a ação de oferecer um link sobre sugestão de exercício sobre utilização de funções. Incluindo arquivos de Domain.yml, intents e utter

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido
",https://github.com/fga-eps-mds/2019.1-Aix/issues/219
2019.1-Aix,Adicionar tópico com linkagem estática para conteúdo extra sobre funções,"Adicionar conteúdo referente ao tópico linkagem estática para conteúdo extra sobre funções

**Tarefas**

- [x] Pesquisar link referente a utilização de funções na linguagem python.
- [x] Inserir conteúdo referente a ação de oferecer um link sobre a utilização de funções.

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido

",https://github.com/fga-eps-mds/2019.1-Aix/issues/218
2019.1-Aix,Adicionar tópico com exemplos de utilização de funções,"Adicionar conteúdo referente ao tópico com exemplos de utilização de funções 

**Tarefas**

- [x] Criar conteúdo referente a ação de apresentar exemplos de utilização de funções na linguagem python.
- [x] Inserir conteúdo referente a ação de apresentar exemplos de funções. Incluindo arquivos de Domain.yml, intents e utter

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido
",https://github.com/fga-eps-mds/2019.1-Aix/issues/217
2019.1-Aix,Adicionar tópico com a definição do que são funções,"Adicionar conteúdo referente ao tópico definição do que são funções

**Tarefas**

- [x] Criar conteúdo referente a ação de explicar sobre funções
- [x] Inserir conteúdo referente a ação de explicar sobre funções. Incluindo arquivos de Domain.yml, intents e utter

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido
",https://github.com/fga-eps-mds/2019.1-Aix/issues/216
2019.1-Aix,Adicionar tópico com linkagem estática para sugestão de exercício sobre uso de matrizes,"Adicionar conteúdo referente ao tópico linkagem estática para sugestão de exercício sobre uso de matrizes

**Tarefas**

- [x] Pesquisar link referente a sugestão de exercícios referentes ao uso de matrizes na linguagem python.
- [x] Inserir conteúdo referente a ação de oferecer um link sobre sugestão de exercício sobre utilização de matrizes. Incluindo arquivos de Domain.yml, intents e utter

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido
",https://github.com/fga-eps-mds/2019.1-Aix/issues/215
2019.1-Aix,Adicionar tópico com linkagem estática para conteúdo extra sobre matrizes,"Adicionar conteúdo referente ao tópico linkagem estática para conteúdo extra sobre matrizes

**Tarefas**

- [x] Pesquisar link referente a utilização de matrizes na linguagem python.
- [x] Inserir conteúdo referente a ação de oferecer um link sobre a utilização de matrizes.

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido",https://github.com/fga-eps-mds/2019.1-Aix/issues/214
2019.1-Aix,Adicionar tópico com exemplos de utilização de matrizes,"Adicionar conteúdo referente ao tópico com exemplos de utilização de matrizes

**Tarefas**

- [x] Criar conteúdo referente a ação de apresentar exemplos de utilização de matrizes na linguagem python.
- [x] Inserir conteúdo referente a ação de apresentar exemplos de matrizes. Incluindo arquivos de Domain.yml, intents e utter

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido
",https://github.com/fga-eps-mds/2019.1-Aix/issues/213
2019.1-Aix,Adicionar tópico com a definição do que são matrizes,"Adicionar conteúdo referente ao tópico definição do que são matrizes

**Tarefas**

- [x] Criar conteúdo referente a ação de explicar sobre matrizes
- [x] Inserir conteúdo referente a ação de explicar sobre matrizes. Incluindo arquivos de Domain.yml, intents e utter

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido
",https://github.com/fga-eps-mds/2019.1-Aix/issues/212
2019.1-Aix,Adicionar tópico com linkagem estática para sugestão de exercício sobre uso de vetores,"Adicionar conteúdo referente ao tópico linkagem estática para sugestão de exercício sobre uso de vetores

**Tarefas**

- [x] Pesquisar link referente a sugestão de exercícios referentes ao uso de vetores na linguagem python.
- [x] Inserir conteúdo referente a ação de oferecer um link sobre sugestão de exercício sobre utilização de vetores. Incluindo arquivos de Domain.yml, intents e utter

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido
",https://github.com/fga-eps-mds/2019.1-Aix/issues/211
2019.1-Aix,Adicionar tópico com linkagem estática para conteúdo extra sobre vetores,"Adicionar conteúdo referente ao tópico linkagem estática para conteúdo extra sobre vetores

**Tarefas**

- [x] Pesquisar link referente a utilização de vetores na linguagem python.
- [x] Inserir conteúdo referente a ação de oferecer um link sobre a utilização de vetores.

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido

",https://github.com/fga-eps-mds/2019.1-Aix/issues/210
2019.1-Aix,Hello World,,https://github.com/fga-eps-mds/2019.1-Aix/issues/209
2019.1-Aix,Adicionar tópico com exemplos de utilização de vetores,"Adicionar conteúdo referente ao tópico com exemplos de utilização de vetores

**Tarefas**

- [x] Criar conteúdo referente a ação de apresentar exemplos de utilização de vetores na linguagem python.
- [x] Inserir conteúdo referente a ação de apresentar exemplos de vetores. Incluindo arquivos de Domain.yml, intents e utter

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido
",https://github.com/fga-eps-mds/2019.1-Aix/issues/208
2019.1-Aix,Adicionar tópico com a definição do que são vetores,"Adicionar conteúdo referente ao tópico definição do que são vetores
**Tarefas**

- [x] Criar conteúdo referente a ação de explicar sobre vetores
- [x] Inserir conteúdo referente a ação de explicar sobre vetores. Incluindo arquivos de Domain.yml, intents e utter

**Critérios de aceitação**

- [x] Aix ser capaz de responder este tópico
- [x] Conteúdo não reduzir precisão de resposta para outro tópico
- [x] Documentar na issue o conteúdo inserido
",https://github.com/fga-eps-mds/2019.1-Aix/issues/207
2019.1-Aix,Bot não reage corretamente com o comando /start,"**Descreva o bug**
Quando você abre um chat de um bot pelo username (no caso desse bot @Aix_chatbodebot), ele oferece a opção de iniciar e quando você clica, ele manda o comando `/start` para o bot, mas a resposta que vem é de que ele não está entendendo o comando.

**Comportamento esperado**
Uma mensagem de boas-vindas ou coisa do tipo.

**Comportamento encontrado**
Mensagens variadas do tipo ""não entendi""

**Como reproduzir**
1. Digite `/start` no chat do bot e mande
",https://github.com/fga-eps-mds/2019.1-Aix/issues/205
2019.1-Aix,Corrigir comandos no README.md,"Breve comentário sobre o contexto e descrição da issue.

**Tarefas**

- [x] Remover espaços antes dos comandos no README.md

**Critérios de aceitação**

- [x] Não ter espaço antes de cada comando
- [x] Ser possível selecionar todo e exclusivamente o comando com três cliques
",https://github.com/fga-eps-mds/2019.1-Aix/issues/198
2019.1-Aix,Merge gh-pages -> Master,"Realizar merge da gh-Pages na Master

**Tarefas**

- [x] Abrir PR da devel para a master
- [x] Resolver conflitos 

**Critérios de aceitação**

- [x] Master atualizada com a devel e sem conflitos
",https://github.com/fga-eps-mds/2019.1-Aix/issues/182
2019.1-Aix,Merge Devel -> Master,"Realizar merge da devel na Master

**Tarefas**

- [x] Abrir PR da devel para a master
- [x] Resolver conflitos 

**Critérios de aceitação**

- [x] Master atualizada com a devel e sem conflitos
",https://github.com/fga-eps-mds/2019.1-Aix/issues/180
