,Repository,Title,Body,Link
1333,2019.1-Tino,Rodada 02 Testes de Impacto e Validação,"De acordo com os resultados da última sprint, testar novamente o Tino com as melhorias na conversação.

- [x] Avaliar diversas Personas montadas com fluxos de conversação testados

- [x] Gabriel Ramalho
- [x] Ronaldo Silva
- [x] Gabriel de Souza
- [x] Adriano",https://github.com/fga-eps-mds/2019.1-Tino/issues/66
1334,2019.1-Tino,Estender funcionalidade de professor,"## Descrição
Há a necessidade de ajustes e melhorias na funcionalidade de professor, tais como a busca de um professor que é coordenador, tratamentos de exceções e testes para a garantia da qualidade.

## Critérios de aceitação
- [x] Adicionar mensagem de erro ao usuário quando não encontrar professor
- [x] Estender tipo coordenador
- [x] Testes",https://github.com/fga-eps-mds/2019.1-Tino/issues/65
1352,2019.1-Tino,Melhorar o fluxo de conversa Lino,"## Descrição 
**Eu**, como usuário, **desejo** manter uma conversa de forma natural com o bot

## Tarefas 
- [x] Refatorar todas as stories e fluxos de conversas

## Criterios de aceitaçao
- [x] A conversa deve se parecer o maximo com uma linguagem natural
- [x] Explorar entities do rasa
- [x] Explorar slots",https://github.com/fga-eps-mds/2019.1-Tino/issues/41
1355,2019.1-Tino,Integrar bot com telegram,"## Descrição 
**Eu**, como usuário, **desejo** conseguir conversar com o bot no telegram.

## Tarefas 
- [x] Integrar com telegram",https://github.com/fga-eps-mds/2019.1-Tino/issues/37
1357,2019.1-Tino,Tratamento de resposta desconhecida,"## Descrição 
**Eu**, como usuário, **desejo** falar alguma coisa aleatória e o Bot TIno deve ser capaz de manter uma conversação avisando que não consegue entender

## Tarefas 
- [x] Falar com o bot alguma coisa aleatória
- [x] Bot deve responder que não entendeu e continuar a conversa",https://github.com/fga-eps-mds/2019.1-Tino/issues/35
1358,2019.1-Tino,Iniciar conversação com bot,"## Descrição 
**Eu**, como usuário, **desejo** conseguir iniciar uma conversação com o bot Tino e desejo receber uma resposta

## Tarefas 
- [x] Responder primeira iteração do usuário com o bot  
- [x] Colocar pelo menos 5 possiveis respostas para primeira iteração (pt-br)
- [x] Criar collection com o nome ""usuarios""
- [x] Salvar dados no mongo (salvar o chat_id do usuário e o username)
",https://github.com/fga-eps-mds/2019.1-Tino/issues/34
1391,2019.2-GloriaBot,Reparo no diálogo,"## Descrição da Issue

Consertar quebra de diálogo

### Tasks

- [x] Consertar os bugs presente no fluxo da conversa

### Critérios de aceitação

- [x] Não quebrar diálogo",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/152
1393,2019.2-GloriaBot,Hotfix diálogo,"## Descrição da Issue

Melhoria no fluxo de conversa

### Tasks

- [x] Melhorar diálogo

### Critérios de aceitação

- [x] Deixar a conversa mais fluida
- [x] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/150
1396,2019.2-GloriaBot,Mudanças das intents,"### Descrição

Melhoria das intentes do bot

## Tasks

- [x] Criar novas intents
- [x] Atualizar intents existentes

## Critérios de aceitação

- [x] Bot funcional com a atualização das intents",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/145
1398,2019.2-GloriaBot,Criação de uma reposta padrão caso o bot não entenda,"## Descrição da Issue

Melhoria no fluxo de conversa

### Tasks

- [ ] Melhorar diálogo

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida
- [ ] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/143
1399,2019.2-GloriaBot,Aguentam relação violenta - Aprimoramento,"## Descrição da Issue

Melhoria no fluxo de conversa

### Tasks

- [ ] Melhorar diálogo

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/142
1400,2019.2-GloriaBot,Refatorar diálogo - Aguentam relação violenta,"## Descrição da Issue

Melhoria no fluxo de conversa e consertar os bugs presentes nos diálogos

### Tasks

- [ ] Melhorar diálogo
- [ ] Acertar os esquemas entre conversas

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida
- [ ] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/141
1401,2019.2-GloriaBot,Refatorar diálogo - Caso o agressor conheça minha rotina,"## Descrição da Issue

Melhoria no fluxo de conversa e consertar os bugs presentes nos diálogos

### Tasks

- [ ] Melhorar diálogo
- [ ] Acertar os esquemas entre conversas

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida
- [ ] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/140
1402,2019.2-GloriaBot,Rafatorar diálogo - Caso o agressor obrigue práticas sexuais,"## Descrição da Issue

Melhoria no fluxo de conversa e consertar os bugs presentes nos diálogos

### Tasks

- [ ] Melhorar diálogo
- [ ] Acertar os esquemas entre conversas

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida
- [ ] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/139
1403,2019.2-GloriaBot,Refatorar diálogo - Caso o agressor aparente ser maluco,"## Descrição da Issue

Melhoria no fluxo de conversa e consertar os bugs presentes nos diálogos

### Tasks

- [ ] Melhorar diálogo
- [ ] Acertar os esquemas entre conversas

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida
- [ ] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/138
1404,2019.2-GloriaBot,Refatorar diálogo - Caso o agressor tenha pensamentos suicidas,"## Descrição da Issue

Melhoria no fluxo de conversa e consertar os bugs presentes nos diálogos

### Tasks

- [ ] Melhorar diálogo
- [ ] Acertar os esquemas entre conversas

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida
- [ ] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/137
1405,2019.2-GloriaBot,Refatorar diálogo - Caso o agressor beba,"## Descrição da Issue

Melhoria no fluxo de conversa e consertar os bugs presentes nos diálogos

### Tasks

- [x] Melhorar diálogo
- [ ] Acertar os esquemas entre conversas

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida
- [ ] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/136
1406,2019.2-GloriaBot,Refatorar os diálogos: Caso o agressor tenha algum recurso para encontrar a vítima se ela o deixar,"## Descrição da Issue

Melhoria no fluxo de conversa e consertar os bugs presentes nos diálogos

### Tasks

- [x] Melhorar diálogo
- [x] Acertar os esquemas entre conversas

### Critérios de aceitação

- [x] Deixar a conversa mais fluida
- [x] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/135
1407,2019.2-GloriaBot,Refatorar os diálogos: Caso o agressor tenha ameaçado os filhos da vítima,"## Descrição da Issue

Melhoria no fluxo de conversa e consertar os bugs presentes nos diálogos

### Tasks

- [ ] Melhorar diálogo
- [ ] Acertar os esquemas entre conversas

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida
- [ ] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/134
1408,2019.2-GloriaBot,Refatorar os diálogos: Caso o agressor tenha ameaçado a vítima se ela o deixasse,"## Descrição da Issue

Melhoria no fluxo de conversa e consertar os bugs presentes nos diálogos

### Tasks

- [x] Melhorar diálogo
- [ ] Acertar os esquemas entre conversas

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida
- [ ] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/133
1409,2019.2-GloriaBot,Refatorar os diálogos: Caso a vítima tenha tentado deixar o agressor,"## Descrição da Issue

Melhoria no fluxo de conversa e consertar os bugs presentes nos diálogos

### Tasks

- [x] Melhorar diálogo
- [ ] Acertar os esquemas entre conversas

### Critérios de aceitação

- [ ] Deixar a conversa mais fluida
- [ ] Consertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/132
1410,2019.2-GloriaBot,Refatorar Diálogos: Agressor tenta controlar a minha vida,"## Descrição da Issue

Melhoria no fluxo de conversa e concertar os bugs presentes nos diálogos

### Tasks

- [x] Melhorar diálogo
- [x] Acertar os esquemas entre conversas

### Critérios de aceitação

- [x] Deixar a conversa mais fluida
- [x] Concertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/131
1411,2019.2-GloriaBot,Refatorar diálogos: Caso o agressor já tenha sido preso,"## Descrição da Issue

Melhoria no fluxo de conversa e concertar os bugs presentes nos diálogos

### Tasks

- [x] Melhorar diálogo
- [x] Acertar os esquemas entre conversas

### Critérios de aceitação

- [x] Deixar a conversa mais fluida
- [x] Concertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/130
1412,2019.2-GloriaBot,Refatorar os diálogos: Caso o agressor possua uma faca,"## Descrição da Issue

Melhoria no fluxo de conversa e concertar os bugs presentes nos diálogos

### Tasks

- [x] Melhorar diálogo
- [x] Acertar os esquemas entre conversas

### Critérios de aceitação

- [x] Deixar a conversa mais fluida
- [x] Concertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/129
1413,2019.2-GloriaBot,Refatorar os diálogos: Medição da gravidade do Risco,"## Descrição da Issue

Melhoria no fluxo de conversa e concertar os bugs presentes nos diálogos

### Tasks

- [x] Melhorar diálogo
- [x] Acertar os esquemas entre conversas

### Critérios de aceitação

- [x] Deixar a conversa mais fluida
- [x] Concertar os bugs presente no fluxo da conversa",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/128
1433,2019.2-GloriaBot,Melhor interligação entre diálogos,"### Descrição da issue:

Melhorar a ligação entre os diálogos para tornar a conversa mais natural.

#### Tasks

- [x] Criar uma forma da Glória conseguir conduzir a conversa de maneira fluida.
- [x] Ligar tópicos diferentes

#### Critérios de aceitação

- [x] Tornar a conversa mais agradável
- [x] Tornar a conversa aparentemente diversificada",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/91
1438,2019.2-GloriaBot, Melhor Fluxo de conversa de Dez mitos sobre a violência Doméstica,"Nessa issue será realizado:
- [x]  Ajustar falas da Glória para perguntas sobre mito 1
- [x]  Ajustar falas da Glória para perguntas sobre o mito 2
- [x]  Ajustar falas da Glória para perguntas sobre o mito 3
- [x]  Ajustar falas da Glória para perguntas sobre o mito 4
- [x]  Ajustar falas da Glória para perguntas sobre o mito 5
- [x]  Ajustar falas da Glória para perguntas sobre o mito 6
- [x]  Ajustar falas da Glória para perguntas sobre o mito 7
- [x]  Ajustar falas da Glória para perguntas sobre o mito 8
- [x]  Ajustar falas da Glória para perguntas sobre o mito 9
- [x]  Ajustar falas da Glória para perguntas sobre o mito 10
 
Critérios de aceitação:
- [x] Menor robotização da conversa
- [x] Melhor interatividade com usuário no diálogo  mito 1
- [x] Melhor interatividade com usuário no diálogo  mito 2
- [x] Melhor interatividade com usuário no diálogo  mito 3
- [x] Melhor interatividade com usuário no diálogo  mito 4
- [x] Melhor interatividade com usuário no diálogo  mito 5
- [x] Melhor interatividade com usuário no diálogo  mito 6
- [x] Melhor interatividade com usuário no diálogo  mito 7
- [x] Melhor interatividade com usuário no diálogo  mito 8
- [x] Melhor interatividade com usuário no diálogo  mito 9
- [x] Melhor interatividade com usuário no diálogo  mito 10
",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/71
1442,2019.2-GloriaBot,Implementação dos slots ,"Nessa issue será realizado:
- [x] Estudo da forma de implementação dos slots dentro do rasa 
- [x] Teste e verificação de formas de melhoria dos slots nas conversas   
Critérios de aceitação:
- [x]  Implementar e verificar o desempenho exercido dos slots nos diálogos
",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/67
1444,2019.2-GloriaBot,Melhorar fluxo de conversa de sinais de antecipação da violência,"**Melhorar fluxo de conversa de sinais de antecipação da violência**
Nessa issue será realizado:
- [x] Ajustar falas para o Telegram
- [x] Criar novas stories
- [x] Orientar de forma mais concisa
Critérios de aceitação:
- [x] Melhor interatividade com usuário
",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/64
1445,2019.2-GloriaBot,Melhorar fluxo de conversa de origens da violência,"**Melhorar fluxo de conversa de origens da violência**
Nessa issue será realizado:
- [x] Ajustar falas para o Telegram
- [x] Criar novas stories
Critérios de aceitação:
- [x] Melhor interatividade com usuário
- [x] Menor robotização da conversa
",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/63
1451,2019.2-GloriaBot,Implementação do MongoDB,"Nesta issue deverá ser feito:
- [x] implementado o mogodb no docker-compose 
Critério de avaliação:
- [x] Armazenamento das conversar em bando de dados vinculado com rasa ",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/56
1453,2019.2-GloriaBot,Melhorar  Fluxo de conversa de Quem agride e quem é agredido,"**Melhorar  Fluxo de conversa de Quem agride e quem é agredido**
Nessa issue será realizado:
 - [x] Ajustar falas da Glória para respostas afirmativos 
 - [x] Ajustar falas da Glória para resposta negativas
 - [x] Criar novas stories
Critérios de aceitação:
  - [x] Melhor interatividade com usuário
   - [x]  Bot ter resposta para falas afirmativas
-  [x] Bot ter resposta para falas negativas
",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/54
1454,2019.2-GloriaBot,Melhorar  fluxo de conversa de orientações sobre os direitos da mulher,"**Melhorar fluxo de conversa de orientações sobre os direitos da mulher**
Nessa issue será realizado:
- [x] Ajustar falas para o Telegram
- [x] Criar novas stories
Critérios de aceitação:
- [x] Melhor interatividade com usuário
",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/53
1455,2019.2-GloriaBot,Melhorar fluxo de conversa de delegacias da mulher,"**Melhorar fluxo de conversa de delegacias da mulher**
Nessa issue será realizado:

- [x] Melhorar a indicação da delegacia da mulher no diálogo
- [x] Criar novas stories

Critérios de aceitação:

- [x] Melhor interatividade com usuário
",https://github.com/fga-eps-mds/2019.2-GloriaBot/issues/52
